Province_State,Country_Region,Last_Update,Total_Confirmed_Cases,Deaths,Recovered,Active_Cases,Incidence_Rate,Case-Fatality_Ratio
Punjab,Pakistan,7/3/2021,346582,10767,327686,8129,315.0389117,3.106624118
Sindh,Pakistan,7/3/2021,339268,5497,313868,19903,708.4902449,1.620253015
Azad Jammu and Kashmir,Pakistan,7/4/2021,20505,586,19399,520,506.8762629,2.857839551
Balochistan,Pakistan,7/4/2021,27387,312,26331,744,221.8575407,1.13922664
Gilgit-Baltistan,Pakistan,7/4/2021,6394,111,5824,459,630.8307945,1.736002502
Islamabad,Pakistan,7/4/2021,82916,779,81044,1093,4132.22152,0.939505041
Khyber Pakhtunkhwa,Pakistan,7/4/2021,138421,4336,132494,1591,453.4918506,3.132472674
Punjab,Pakistan,7/4/2021,346728,10772,327753,8203,315.171624,3.106758035
Sindh,Pakistan,7/4/2021,339962,5512,314439,20011,709.9395187,1.621357681
Azad Jammu and Kashmir,Pakistan,7/5/2021,20558,588,19424,546,508.1864039,2.860200409
Balochistan,Pakistan,7/5/2021,27419,312,26413,694,222.1167674,1.137897079
Gilgit-Baltistan,Pakistan,7/5/2021,6427,111,5835,481,634.0865681,1.727088844
Islamabad,Pakistan,7/5/2021,82969,780,81072,1117,4134.862841,0.940110162
Khyber Pakhtunkhwa,Pakistan,7/5/2021,138533,4340,132618,1575,453.8587825,3.132827557
Punjab,Pakistan,7/5/2021,346852,10776,327976,8100,315.2843385,3.106800595
Sindh,Pakistan,7/5/2021,340902,5520,314596,20786,711.9025121,1.61923368
Azad Jammu and Kashmir,Pakistan,7/6/2021,20588,589,19462,537,508.9279932,2.860889839
Balochistan,Pakistan,7/6/2021,27445,315,26517,613,222.327389,1.147750046
Gilgit-Baltistan,Pakistan,7/6/2021,6504,111,5843,550,641.6833731,1.706642066
Islamabad,Pakistan,7/6/2021,83048,780,81123,1145,4138.799904,0.939215875
Khyber Pakhtunkhwa,Pakistan,7/6/2021,138616,4343,132683,1590,454.1307053,3.133115946
Punjab,Pakistan,7/6/2021,347014,10786,328083,8145,315.4315945,3.108231945
Sindh,Pakistan,7/6/2021,341275,5528,314937,20810,712.6814445,1.619808073
Azad Jammu and Kashmir,Pakistan,7/7/2021,20641,589,19502,550,510.2381342,2.853543917
Balochistan,Pakistan,7/7/2021,27502,315,26568,619,222.7891366,1.145371246
Gilgit-Baltistan,Pakistan,7/7/2021,6574,111,5851,612,648.5895594,1.688469729
Islamabad,Pakistan,7/7/2021,83155,781,81152,1222,4144.132381,0.939209909
Khyber Pakhtunkhwa,Pakistan,7/7/2021,138727,4346,132840,1541,454.4943611,3.132771559
Punjab,Pakistan,7/7/2021,347180,10791,328234,8155,315.5824866,3.108185955
Sindh,Pakistan,7/7/2021,342228,5536,315378,21314,714.6715857,1.617635027
Azad Jammu and Kashmir,Pakistan,7/8/2021,20728,590,19543,595,512.3887431,2.846391355
Balochistan,Pakistan,7/8/2021,27502,315,26568,619,222.7891366,1.145371246
Gilgit-Baltistan,Pakistan,7/8/2021,6639,111,6040,488,655.0024468,1.671938545
Islamabad,Pakistan,7/8/2021,83259,781,81170,1308,4149.31535,0.938036729
Khyber Pakhtunkhwa,Pakistan,7/8/2021,138855,4346,133004,1505,454.9137119,3.129883692
Punjab,Pakistan,7/8/2021,347347,10798,328401,8148,315.7342876,3.108706855
Sindh,Pakistan,7/8/2021,343303,5552,315883,21868,716.9164983,1.61723026
Azad Jammu and Kashmir,Pakistan,7/9/2021,20811,591,19590,630,514.4404734,2.839844313
Balochistan,Pakistan,7/9/2021,27781,317,26664,800,225.0492693,1.141067636
Gilgit-Baltistan,Pakistan,7/9/2021,6700,111,6099,490,661.0206949,1.656716418
Islamabad,Pakistan,7/9/2021,83400,782,81210,1408,4156.342259,0.93764988
Khyber Pakhtunkhwa,Pakistan,7/9/2021,139008,4348,133102,1558,455.4149671,3.127877532
Punjab,Pakistan,7/9/2021,347553,10805,328437,8311,315.9215391,3.108878358
Sindh,Pakistan,7/9/2021,344223,5566,316281,22376,718.8377258,1.616975042
Azad Jammu and Kashmir,Pakistan,7/10/2021,20935,594,19625,716,517.505709,2.837353714
Balochistan,Pakistan,7/10/2021,27863,317,26751,795,225.7135377,1.137709507
Gilgit-Baltistan,Pakistan,7/10/2021,6769,111,6099,559,667.8282214,1.639828631
Islamabad,Pakistan,7/10/2021,83513,782,81247,1484,4161.973754,0.936381162
Khyber Pakhtunkhwa,Pakistan,7/10/2021,139162,4353,133159,1650,455.9194985,3.128009083
Punjab,Pakistan,7/10/2021,347793,10815,328554,8424,316.1396963,3.109608301
Sindh,Pakistan,7/10/2021,345269,5583,316860,22826,721.022078,1.617000078
Azad Jammu and Kashmir,Pakistan,7/11/2021,21067,594,19657,816,520.7687018,2.81957564
Balochistan,Pakistan,7/11/2021,27961,317,26769,875,226.5074194,1.13372197
Gilgit-Baltistan,Pakistan,7/11/2021,6851,111,6101,639,675.9183255,1.62020143
Islamabad,Pakistan,7/11/2021,83647,783,81278,1586,4168.65181,0.936076608
Khyber Pakhtunkhwa,Pakistan,7/11/2021,139313,4359,133220,1734,456.4142014,3.128925513
Punjab,Pakistan,7/11/2021,348085,10819,328767,8499,316.4051208,3.108148872
Sindh,Pakistan,7/11/2021,346360,5599,317411,23350,723.3004033,1.616526158
Azad Jammu and Kashmir,Pakistan,7/12/2021,21180,594,19700,886,523.5620213,2.804532578
Balochistan,Pakistan,7/12/2021,27994,317,26834,843,226.7747469,1.132385511
Gilgit-Baltistan,Pakistan,7/12/2021,6904,111,6189,604,681.1472951,1.607763615
Islamabad,Pakistan,7/12/2021,83764,784,81324,1656,4174.48265,0.935962944
Khyber Pakhtunkhwa,Pakistan,7/12/2021,139463,4362,133321,1780,456.9056281,3.127711293
Punjab,Pakistan,7/12/2021,348309,10822,328838,8649,316.6087341,3.107011303
Sindh,Pakistan,7/12/2021,347478,5607,317667,24204,725.6351124,1.613627338
Azad Jammu and Kashmir,Pakistan,7/13/2021,21256,595,19737,924,525.4407141,2.799209635
Balochistan,Pakistan,7/13/2021,28321,317,27078,926,229.4237196,1.119310759
Gilgit-Baltistan,Pakistan,7/13/2021,6972,111,6215,646,687.8561619,1.592082616
Islamabad,Pakistan,7/13/2021,83831,785,81393,1653,4177.821678,0.936407773
Khyber Pakhtunkhwa,Pakistan,7/13/2021,139593,4365,133372,1856,457.3315313,3.126947626
Punjab,Pakistan,7/13/2021,348509,10832,328969,8708,316.7905317,3.108097639
Sindh,Pakistan,7/13/2021,348385,5613,317841,24931,727.5291922,1.611148586
Azad Jammu and Kashmir,Pakistan,7/14/2021,21392,595,19779,1018,528.8025855,2.781413613
Balochistan,Pakistan,7/14/2021,28434,317,26948,1169,230.3391139,1.114862489
Gilgit-Baltistan,Pakistan,7/14/2021,7044,113,6255,676,694.9596679,1.604202158
Islamabad,Pakistan,7/14/2021,83956,786,81451,1719,4184.051208,0.936204679
Khyber Pakhtunkhwa,Pakistan,7/14/2021,139710,4371,133522,1817,457.7148441,3.128623577
Punjab,Pakistan,7/14/2021,348725,10839,329012,8874,316.9868732,3.108179798
Sindh,Pakistan,7/14/2021,349586,5621,318376,25589,730.0372294,1.607901918
Azad Jammu and Kashmir,Pakistan,7/15/2021,21481,596,19825,1060,531.0026336,2.774544947
Balochistan,Pakistan,7/15/2021,28588,317,27032,1239,231.5866423,1.108856863
Gilgit-Baltistan,Pakistan,7/15/2021,7163,113,6273,777,706.7001847,1.577551305
Islamabad,Pakistan,7/15/2021,84083,787,81508,1788,4190.38041,0.935979925
Khyber Pakhtunkhwa,Pakistan,7/15/2021,139960,4377,133736,1847,458.5338887,3.127322092
Punjab,Pakistan,7/15/2021,349111,10852,329203,9056,317.3377426,3.108466935
Sindh,Pakistan,7/15/2021,351006,5647,318796,26563,733.0026024,1.608804408
Azad Jammu and Kashmir,Pakistan,7/16/2021,21632,597,19859,1176,534.7352996,2.759800296
Balochistan,Pakistan,7/16/2021,28704,318,27082,1304,232.5263391,1.107859532
Gilgit-Baltistan,Pakistan,7/16/2021,7210,113,6293,804,711.3371955,1.567267684
Islamabad,Pakistan,7/16/2021,84266,787,81570,1909,4199.500442,0.933947262
Khyber Pakhtunkhwa,Pakistan,7/16/2021,139960,4377,133736,1847,458.5338887,3.127322092
Punjab,Pakistan,7/16/2021,349475,10856,329344,9275,317.6686142,3.106373846
Sindh,Pakistan,7/16/2021,352472,5672,319445,27355,736.0640367,1.609205838
Azad Jammu and Kashmir,Pakistan,7/17/2021,21811,598,19912,1301,539.1601155,2.741735821
Balochistan,Pakistan,7/17/2021,28884,319,27153,1412,233.9844892,1.104417671
Gilgit-Baltistan,Pakistan,7/17/2021,7288,114,6315,859,719.0326603,1.564215148
Islamabad,Pakistan,7/17/2021,84399,787,81671,1941,4206.128661,0.932475503
Khyber Pakhtunkhwa,Pakistan,7/17/2021,140293,4380,133974,1939,459.624856,3.12203745
Punjab,Pakistan,7/17/2021,349890,10865,329478,9547,318.0458443,3.105261654
Sindh,Pakistan,7/17/2021,354103,5697,319826,28580,739.470039,1.608853921
Azad Jammu and Kashmir,Pakistan,7/18/2021,21989,601,19952,1436,543.5602119,2.733184774
Balochistan,Pakistan,7/18/2021,29080,319,27190,1571,235.5722526,1.096973865
Gilgit-Baltistan,Pakistan,7/18/2021,7362,116,6355,891,726.3334859,1.575658788
Islamabad,Pakistan,7/18/2021,84563,787,81780,1996,4214.301804,0.930667077
Khyber Pakhtunkhwa,Pakistan,7/18/2021,140560,4385,134044,2131,460.4995955,3.1196642
Punjab,Pakistan,7/18/2021,350259,10871,329627,9761,318.3812609,3.10370326
Sindh,Pakistan,7/18/2021,355462,5702,320215,29545,742.3080262,1.604109581
Azad Jammu and Kashmir,Pakistan,7/19/2021,22116,601,19995,1520,546.6996064,2.7174896
Balochistan,Pakistan,7/19/2021,29110,319,27261,1530,235.8152777,1.095843353
Gilgit-Baltistan,Pakistan,7/19/2021,7414,117,6432,865,731.4637958,1.578095495
Islamabad,Pakistan,7/19/2021,84722,787,81878,2057,4222.225766,0.928920469
Khyber Pakhtunkhwa,Pakistan,7/19/2021,140818,4386,134144,2288,461.3448495,3.114658637
Punjab,Pakistan,7/19/2021,350618,10881,329756,9981,318.7075876,3.103377465
Sindh,Pakistan,7/19/2021,356929,5720,320600,30609,745.3715488,1.602559613
Azad Jammu and Kashmir,Pakistan,7/20/2021,22192,602,20058,1532,548.5782992,2.712689257
Balochistan,Pakistan,7/20/2021,29190,319,27340,1531,236.4633444,1.092840014
Gilgit-Baltistan,Pakistan,7/20/2021,7510,120,6510,880,740.9351371,1.597869507
Islamabad,Pakistan,7/20/2021,84842,787,81934,2121,4228.206115,0.92760661
Khyber Pakhtunkhwa,Pakistan,7/20/2021,140962,4391,134285,2286,461.8166191,3.115023907
Punjab,Pakistan,7/20/2021,351000,10892,329875,10233,319.0548211,3.103133903
Sindh,Pakistan,7/20/2021,358176,5737,321093,31346,747.9756474,1.601726526
Azad Jammu and Kashmir,Pakistan,7/21/2021,22339,605,20117,1617,552.2120866,2.708268051
Balochistan,Pakistan,7/21/2021,29242,320,27412,1510,236.8845877,1.094316394
Gilgit-Baltistan,Pakistan,7/21/2021,7535,122,6607,806,743.4016322,1.619110816
Islamabad,Pakistan,7/21/2021,85028,788,82030,2210,4237.475655,0.92675354
Khyber Pakhtunkhwa,Pakistan,7/21/2021,141138,4397,134433,2308,462.3932265,3.115390611
Punjab,Pakistan,7/21/2021,351345,10900,330004,10441,319.368422,3.102363773
Sindh,Pakistan,7/21/2021,359824,5756,321431,32637,751.4171507,1.59967095
Azad Jammu and Kashmir,Pakistan,7/22/2021,22538,606,20173,1759,557.1312954,2.688792262
Balochistan,Pakistan,7/22/2021,29301,320,27500,1481,237.3625369,1.092112897
Gilgit-Baltistan,Pakistan,7/22/2021,7551,122,6607,822,744.9801891,1.615680042
Islamabad,Pakistan,7/22/2021,85179,788,82085,2306,4245.000927,0.925110649
Khyber Pakhtunkhwa,Pakistan,7/22/2021,141288,4402,134499,2387,462.8846532,3.115621992
Punjab,Pakistan,7/22/2021,351592,10906,330288,10398,319.592942,3.101890828
Sindh,Pakistan,7/22/2021,361160,5784,321777,33599,754.2071072,1.601506258
Azad Jammu and Kashmir,Pakistan,7/23/2021,22592,608,20246,1738,558.4661561,2.69121813
Balochistan,Pakistan,7/23/2021,29357,321,27631,1405,237.8161837,1.093435978
Gilgit-Baltistan,Pakistan,7/23/2021,7607,122,6640,845,750.5051382,1.603785987
Islamabad,Pakistan,7/23/2021,85230,789,82176,2265,4247.542575,0.925730377
Khyber Pakhtunkhwa,Pakistan,7/23/2021,141359,4405,134549,2405,463.1172619,3.116179373
Punjab,Pakistan,7/23/2021,351707,10909,330301,10497,319.6974757,3.101729565
Sindh,Pakistan,7/23/2021,362182,5785,321929,34468,756.3413404,1.597263254
Azad Jammu and Kashmir,Pakistan,7/24/2021,22592,608,20246,1738,558.4661561,2.69121813
Balochistan,Pakistan,7/24/2021,29357,321,27631,1405,237.8161837,1.093435978
Gilgit-Baltistan,Pakistan,7/24/2021,7607,122,6640,845,750.5051382,1.603785987
Islamabad,Pakistan,7/24/2021,85230,789,82176,2265,4247.542575,0.925730377
Khyber Pakhtunkhwa,Pakistan,7/24/2021,141359,4405,134549,2405,463.1172619,3.116179373
Punjab,Pakistan,7/24/2021,351707,10909,330301,10497,319.6974757,3.101729565
Sindh,Pakistan,7/24/2021,362182,5785,321929,34468,756.3413404,1.597263254
Azad Jammu and Kashmir,Pakistan,7/25/2021,22886,610,20369,1907,565.7337309,2.665384951
Balochistan,Pakistan,7/25/2021,29494,322,27730,1442,238.9259979,1.091747474
Gilgit-Baltistan,Pakistan,7/25/2021,7702,122,6877,703,759.8778197,1.584004155
Islamabad,Pakistan,7/25/2021,85519,792,82479,2248,4261.945248,0.926109987
Khyber Pakhtunkhwa,Pakistan,7/25/2021,141627,4417,134731,2479,463.9952776,3.118755605
Punjab,Pakistan,7/25/2021,352682,10939,330986,10757,320.5837391,3.101660986
Sindh,Pakistan,7/25/2021,364784,5814,322786,36184,761.7750731,1.593819904
Azad Jammu and Kashmir,Pakistan,7/26/2021,23093,610,20415,2068,570.8506968,2.641493093
Balochistan,Pakistan,7/26/2021,29571,325,27875,1371,239.5497621,1.099049745
Gilgit-Baltistan,Pakistan,7/26/2021,7747,123,6945,679,764.3175109,1.587711372
Islamabad,Pakistan,7/26/2021,85780,793,82628,2359,4274.952506,0.924457916
Khyber Pakhtunkhwa,Pakistan,7/26/2021,141925,4420,134962,2543,464.9715787,3.114320944
Punjab,Pakistan,7/26/2021,353238,10944,331189,11105,321.0891364,3.098194418
Sindh,Pakistan,7/26/2021,367092,5833,323585,37674,766.5948483,1.588974971
Azad Jammu and Kashmir,Pakistan,7/27/2021,23203,614,20476,2113,573.5698575,2.646209542
Balochistan,Pakistan,7/27/2021,29681,326,28029,1326,240.4408539,1.098345743
Gilgit-Baltistan,Pakistan,7/27/2021,7798,124,6962,712,769.349161,1.590151321
Islamabad,Pakistan,7/27/2021,85947,796,82721,2430,4283.275158,0.926152164
Khyber Pakhtunkhwa,Pakistan,7/27/2021,142139,4423,135106,2610,465.6726808,3.111742731
Punjab,Pakistan,7/27/2021,353695,10964,331222,11509,321.504544,3.099845912
Sindh,Pakistan,7/27/2021,369245,5840,324206,39199,771.0909384,1.581605709
Azad Jammu and Kashmir,Pakistan,7/28/2021,23370,618,20561,2191,577.6980377,2.644415918
Balochistan,Pakistan,7/28/2021,29861,326,28119,1416,241.899004,1.091724992
Gilgit-Baltistan,Pakistan,7/28/2021,7896,127,7009,760,779.0178219,1.608409321
Islamabad,Pakistan,7/28/2021,86226,796,82848,2582,4297.179468,0.923155429
Khyber Pakhtunkhwa,Pakistan,7/28/2021,142400,4428,135606,2366,466.5277633,3.109550562
Punjab,Pakistan,7/28/2021,354312,10978,331433,11901,322.0653897,3.098399151
Sindh,Pakistan,7/28/2021,371762,5860,330166,35736,776.3471663,1.576277296
Azad Jammu and Kashmir,Pakistan,7/29/2021,23631,620,20656,2355,584.1498643,2.623672295
Balochistan,Pakistan,7/29/2021,30019,326,28463,1230,243.1789358,1.08597888
Gilgit-Baltistan,Pakistan,7/29/2021,7935,133,7016,786,782.8655543,1.676118463
Islamabad,Pakistan,7/29/2021,86602,797,82992,2813,4315.917894,0.920302072
Khyber Pakhtunkhwa,Pakistan,7/29/2021,142799,4435,135687,2677,467.8349583,3.105764046
Punjab,Pakistan,7/29/2021,354904,10995,331704,12205,322.6035106,3.098020873
Sindh,Pakistan,7/29/2021,374434,5903,330836,37695,781.9270793,1.576512817
Azad Jammu and Kashmir,Pakistan,7/30/2021,23819,622,20739,2458,588.797157,2.611360678
Balochistan,Pakistan,7/30/2021,30162,327,28693,1142,244.337355,1.084145614
Gilgit-Baltistan,Pakistan,7/30/2021,8008,137,7063,808,790.0677201,1.710789211
Islamabad,Pakistan,7/30/2021,86945,799,83115,3031,4333.011723,0.918971764
Khyber Pakhtunkhwa,Pakistan,7/30/2021,143213,4444,135846,2923,469.1912961,3.103070252
Punjab,Pakistan,7/30/2021,355483,11019,332078,12386,323.1298147,3.099726288
Sindh,Pakistan,7/30/2021,377231,5947,331309,39975,787.7680287,1.576487616
Azad Jammu and Kashmir,Pakistan,7/31/2021,24145,622,20840,2683,596.8557604,2.576102713
Balochistan,Pakistan,7/31/2021,30289,328,28811,1150,245.3661609,1.082901383
Gilgit-Baltistan,Pakistan,7/31/2021,8096,141,7118,837,798.7497829,1.741600791
Islamabad,Pakistan,7/31/2021,87304,801,83234,3269,4350.902933,0.917483735
Khyber Pakhtunkhwa,Pakistan,7/31/2021,143673,4456,135930,3287,470.698338,3.101487405
Punjab,Pakistan,7/31/2021,356211,11041,332429,12741,323.791558,3.099567391
Sindh,Pakistan,7/31/2021,380093,5971,331802,42320,793.744717,1.570931325
Azad Jammu and Kashmir,Pakistan,8/1/2021,24501,625,20958,2918,605.655953,2.550916289
Balochistan,Pakistan,8/1/2021,30432,328,28872,1232,246.5245802,1.077812829
Gilgit-Baltistan,Pakistan,8/1/2021,8156,144,7151,861,804.6693713,1.765571359
Islamabad,Pakistan,8/1/2021,87699,803,83332,3564,4370.588247,0.915631877
Khyber Pakhtunkhwa,Pakistan,8/1/2021,144264,4462,136107,3695,472.6345593,3.09294072
Punjab,Pakistan,8/1/2021,356920,11059,332830,13031,324.4360306,3.098453435
Sindh,Pakistan,8/1/2021,382865,6001,332409,44455,799.5334591,1.567393206
Azad Jammu and Kashmir,Pakistan,8/2/2021,24891,628,21105,3158,615.2966135,2.523000281
Balochistan,Pakistan,8/2/2021,30502,328,28975,1199,247.0916386,1.075339322
Gilgit-Baltistan,Pakistan,8/2/2021,8212,147,7252,813,810.1943204,1.790063322
Islamabad,Pakistan,8/2/2021,88093,803,83443,3847,4390.223725,0.911536671
Khyber Pakhtunkhwa,Pakistan,8/2/2021,144848,4468,136270,4110,474.5478473,3.084612836
Punjab,Pakistan,8/2/2021,357735,11067,333198,13470,325.1768559,3.09363076
Sindh,Pakistan,8/2/2021,385414,6021,332777,46616,804.8565124,1.562216214
Azad Jammu and Kashmir,Pakistan,8/3/2021,25034,633,21263,3138,618.8315223,2.528561157
Balochistan,Pakistan,8/3/2021,30627,328,29022,1277,248.1042428,1.070950469
Gilgit-Baltistan,Pakistan,8/3/2021,8318,147,7316,855,820.6522597,1.767251743
Islamabad,Pakistan,8/3/2021,88344,804,83567,3973,4402.732621,0.910078783
Khyber Pakhtunkhwa,Pakistan,8/3/2021,145306,4477,136477,4352,476.0483369,3.081084057
Punjab,Pakistan,8/3/2021,358387,11083,333529,13775,325.7695161,3.092467082
Sindh,Pakistan,8/3/2021,387261,6057,333201,48003,808.7135855,1.564061447
Azad Jammu and Kashmir,Pakistan,8/4/2021,25301,634,21425,3242,625.4316668,2.505829809
Balochistan,Pakistan,8/4/2021,30749,328,29065,1356,249.0925446,1.066701356
Gilgit-Baltistan,Pakistan,8/4/2021,8391,147,7366,878,827.8544255,1.751877011
Islamabad,Pakistan,8/4/2021,88676,806,83766,4104,4419.278252,0.90892688
Khyber Pakhtunkhwa,Pakistan,8/4/2021,145862,4487,136675,4700,477.8698919,3.076195308
Punjab,Pakistan,8/4/2021,359321,11104,333882,14335,326.618511,3.090273043
Sindh,Pakistan,8/4/2021,389699,6069,333650,49980,813.8048385,1.557355805
Azad Jammu and Kashmir,Pakistan,8/5/2021,25778,636,21605,3537,637.2229361,2.46722011
Balochistan,Pakistan,8/5/2021,30880,329,29074,1477,250.1537538,1.065414508
Gilgit-Baltistan,Pakistan,8/5/2021,8473,148,7467,858,835.9445295,1.746724891
Islamabad,Pakistan,8/5/2021,89117,807,83918,4392,4441.256033,0.905551129
Khyber Pakhtunkhwa,Pakistan,8/5/2021,146485,4495,136868,5122,479.9109509,3.068573574
Punjab,Pakistan,8/5/2021,360494,11122,334305,15067,327.6847541,3.08521085
Sindh,Pakistan,8/5/2021,392433,6098,339379,46956,819.5142256,1.553895824
Azad Jammu and Kashmir,Pakistan,8/6/2021,26086,639,,,644.8365859,2.449589818
Balochistan,Pakistan,8/6/2021,30967,330,,,250.8585264,1.065650531
Gilgit-Baltistan,Pakistan,8/6/2021,8551,150,,,843.6399943,1.754180798
Islamabad,Pakistan,8/6/2021,89569,809,,,4463.782012,0.903214282
Khyber Pakhtunkhwa,Pakistan,8/6/2021,147026,4507,,,481.6833632,3.065444207
Punjab,Pakistan,8/6/2021,361458,11141,,,328.5610186,3.082239154
Sindh,Pakistan,8/6/2021,394748,6126,,,824.3486188,1.551876134
Azad Jammu and Kashmir,Pakistan,8/7/2021,26421,641,,,653.117666,2.42610045
Balochistan,Pakistan,8/7/2021,31069,331,,,251.6848115,1.065370627
Gilgit-Baltistan,Pakistan,8/7/2021,8615,150,,,849.9542219,1.741149158
Islamabad,Pakistan,8/7/2021,90093,811,,,4489.896201,0.900180924
Khyber Pakhtunkhwa,Pakistan,8/7/2021,147452,4524,,,483.0790151,3.068117082
Punjab,Pakistan,8/7/2021,362557,11172,,,329.5599965,3.081446504
Sindh,Pakistan,8/7/2021,396918,6168,,,828.8802098,1.553973365
Azad Jammu and Kashmir,Pakistan,8/8/2021,26874,645,,,664.3156639,2.400089306
Balochistan,Pakistan,8/8/2021,31138,331,,,252.243769,1.063009827
Gilgit-Baltistan,Pakistan,8/8/2021,8703,152,,,858.6362847,1.746524187
Islamabad,Pakistan,8/8/2021,90503,814,,,4510.329059,0.899417699
Khyber Pakhtunkhwa,Pakistan,8/8/2021,147973,4540,,,484.7859039,3.068127293
Punjab,Pakistan,8/8/2021,363644,11194,,,330.5480666,3.078285356
Sindh,Pakistan,8/8/2021,398745,6189,,,832.6955171,1.552119776
Azad Jammu and Kashmir,Pakistan,8/9/2021,27288,646,,,674.5495958,2.367340956
Balochistan,Pakistan,8/9/2021,31177,331,,,252.5597015,1.061680085
Gilgit-Baltistan,Pakistan,8/9/2021,8796,153,,,867.8116466,1.739427012
Islamabad,Pakistan,8/9/2021,90660,816,,,4518.153348,0.900066181
Khyber Pakhtunkhwa,Pakistan,8/9/2021,148619,4556,,,486.902315,3.065556894
Punjab,Pakistan,8/9/2021,364680,11201,,,331.4897782,3.07145991
Sindh,Pakistan,8/9/2021,400400,6215,,,836.1516384,1.552197802
Azad Jammu and Kashmir,Pakistan,8/10/2021,27507,650,,,679.9631974,2.363034864
Balochistan,Pakistan,8/10/2021,31234,332,,,253.0214491,1.062944227
Gilgit-Baltistan,Pakistan,8/10/2021,8876,157,,,875.704431,1.768814781
Islamabad,Pakistan,8/10/2021,91217,821,,,4545.912133,0.900051525
